CÓDIGO,SUBSTITUTOS,NOME,FABRICANTE,EMBALAGEM,PREÇO 38%,MST C/,MUL C/,VAREJO,EM LINHA,COMPRADOR,ECOM,ARRED_MULT,SEGMENTO,CATEGORIA,GRUPO,SUBGRUPO,END. MAPA UNE,END. MAPA UNE.1,ULT. LOCALIZAÇÃO,EM PROMO,INICIO PROMO,FIM PROMO,PREÇO ANTERIOR,DESCONTO,SOLICITAÇÃO DE PREÇO,COMENTÁRIO,VENDA 30D,VALOR EST.,ABC JAN,ABC FEV,ABC MAR,ABC ABR,ABC LOJA 30D,ABC GRUPO 90D,COMPARAÇÃO,RANK GRUPO TOP 100 SEG (30d),2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2024-01-01 00:00:00,2024-02-01 00:00:00,2024-03-01 00:00:00,2024-04-01 00:00:00,mai/24,QDT,FRQ,CM,QDT.1,FRQ.1,CM.1,QDT.2,FRQ.2,CM.2,QDT.3,FRQ.3,CM.3,QDT.4,FRQ.4,CM.4,FREQ ULT. SEM,VND. CONCENTR,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-05-02 00:00:00,2024-05-03 00:00:00,2024-05-04 00:00:00,2024-05-05 00:00:00,2024-05-06 00:00:00,ULTIMA_VENDA,VEND. QTD 30D,M.C,MC REAL,EFEITO CHICOTE (+-20%),EST. CD,ULT. ENT. CD,OC,EC,EST. UNE,ULT. ENT. UNE,EST. UNE DIAS,EST. LV,EST.GON,EST. ILHA,EST. MÁX. LV,LV/MC,STATUS LV,AJUSTE LV,EXPO. MIN,% EST/LV,TOTAL ALTERADO (R$),TRAVA,END. GÔNDO,PP,LT,END. ESTOQUE,ULT. VISTA LVERDE,ULT. ALTERA LVERDE,E.GON ANT.,% ALTER.,USUARIO ALTERAÇÃO,ULT. AUDITORIA PDV,ROTINA,STATUS AUDITORIA,SOLICITAÇÃO,QTD SOL,DATA SOL,STATUS,ULT. ENT UNE,QTD ULT ENTRADA,DIAS EM ATEND.,DATA INVENTÁRIO BI,DIAS INV BI,EAN,PICKLIST,ST PICK,DATA CONFERÊNCIA,QTD VOL,ULT VOL,ROMANEIO SOLICITA,ROMANEIO ENVIO,NOTA ENVIO,S,EMISSAO NOTA,MD12,MD3,MD1,LISTAGEM,LISTAGEM_QUALIDADE,ENDEREÇO LIN CD,ENDEREÇO RESERVA CD
525247,,SUPORTE COMMAND PARA QUADROS METAL R.HB004254338,3M,ATA - CART UNI,22.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,43.53,-0.4718584883988055,Informe Aqui,0,22.99,160.92999999999998,B,B,-,-,C,B,OK,1304,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0,0.0,3,SIM,0.0,0,1.0,0.0,0.0,0,0.0,2024-05-02 14:12:59,1.0,1,1.6666666666666665,NÃO,26.0,2024-04-25,0,0,7.0,2022-12-19 00:00:00,210.0,0,12,0,12,7.200000000000001,LV MUITO ALTA,,,0.5833333333333334,,NÃO,CASAED,12,3,,,,,,,2024-05-03 00:00:00,AUDITORIAS,"1. ESTOQUE CORRETO: OK, APENAS VERIFIQUE A DISPOSIÇÃO DO ITEM NO PDV",,,,,2022-12-19,12.0,RECEBIDO,,,7891040162925,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.3333333333333333,2.0,0.0,2,,,
305385,,SUPORTE COMMAND PARA QUADROS R.H0001867359,3M,ATA - CART UNI,20.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,37.08,-0.43392664509169365,Informe Aqui,0,0.0,230.89,B,-,C,-,-,C,OK,1959,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-03-16 11:41:47,0.0,2,2.5,SIM,36.0,2024-04-25,0,0,11.0,2024-02-16 00:00:00,330.0,0,12,0,12,4.8,LV MUITO ALTA,,,0.9166666666666666,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-02-16,6.0,RECEBIDO,,,51131765559,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.0,3.0,0.0,2,,,
305389,,SUPORTE MINI COMMAND PARA FIOS R.HB004270524,3M,ATA - CART C/20,21.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS                            ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,40.31,-0.45447779707268676,Informe Aqui,0,87.96,153.92999999999998,-,AA,B,AA,AA,AA,OK,480,1.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,3.0,1.0,4.0,0.0,1,1,1.0,3,2,1.5,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-19 12:52:01,4.0,2,2.5714285714285716,SIM,182.0,2023-12-28,0,0,7.0,2024-02-27 00:00:00,52.5,0,12,0,12,3,LV MUITO ALTA,,,0.5833333333333334,,NÃO,CASAED,12,3,E  06 1022,,,,,,SEM VISTA,,,,,,,2024-02-27,6.0,RECEBIDO,,,7891040178919,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.5714285714285716,0.0,0.0,2,,E  06 1022,
506220,,GANCHO COMMAND DESIGN MEDIO R.H0002040865,3M,ATA - CART UNI,17.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS ADESIVOS,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,32.24,-0.4419975186104219,Informe Aqui,0,17.99,215.88,AA,A,A,C,C,AA,OK,233,0.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-17 12:49:50,1.0,4,3.5757575757575757,SIM,58.0,2024-04-25,0,144,12.0,2024-03-28 00:00:00,360.0,0,14,0,14,3.5,LV MUITO ALTA,,,0.8571428571428571,,SIM,CASAED,12,3,E  06 1053,2024-04-29,2024-03-25,14.0,0.0,ISABELLE.PINHEIRO,2024-02-21 00:00:00,POTENCIAIS,"3. ESTOQUE ERRADO: FALSO POSITIVO, REALIZAR INVENTÁRIO!",,,,,2024-03-28,7.0,RECEBIDO,,,51131769625,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.727272727272727,3.0,5.0,2,,E  06 1053,
305390,,GANCHO COMMAND MINI C/ADESIVO R.HB004270490,3M,ATA - CART C/6,19.99,12,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,GANCHOS ADESIVOS,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,37.08,-0.46089536138079834,Informe Aqui,0,99.94999999999999,159.92,A,-,A,A,AA,AA,OK,206,0.0,0.0,2.0,0.0,2.0,0.0,4.0,6.0,2.0,0.0,2.0,3.0,2.0,1,1,1.0,0,0,0.0,1,1,1.0,3,3,1.0,0.0,0,0.0,1.4,SIM,0.0,0,1.0,1.0,0.0,0,0.0,2024-05-03 15:12:46,5.0,2,2.5,SIM,105.0,2024-03-20,0,204,8.0,2024-04-18 00:00:00,48.0,0,12,0,12,2.4,LV MUITO ALTA,,,0.6666666666666666,,NÃO,CASAED,12,3,,,,,,,2024-02-21 00:00:00,POTENCIAIS,"3. ESTOQUE ERRADO: FALSO POSITIVO, REALIZAR INVENTÁRIO!",,,,,2024-04-18,6.0,RECEBIDO,,,7891040178889,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.0,2.0,0.0,2,,,
524223,,PROTETOR ANTI-IMPACTO REDONDO G R.HB004263081,3M,ATA - CART UNI,17.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,33.85,-0.4685376661742985,Informe Aqui,0,71.96,359.79999999999995,B,A,A,AA,AA,AA,OK,310,2.0,4.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,1,1,1.0,3,1,3.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 10:21:18,4.0,3,3.25,SIM,0.0,2024-04-25,0,312,20.0,2024-04-04 00:00:00,150.0,0,20,0,20,5,LV MUITO ALTA,,,1.0,,SIM,CASAED,12,3,,2024-05-06,2024-03-25,20.0,0.0,ISABELLE.PINHEIRO,SEM VISTA,,,,,,,2024-04-04,13.0,RECEBIDO,,,7891040178193,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.4166666666666665,3.3333333333333335,4.0,2,,,
524227,,PROTETOR ANTI-IMPACTO REDONDO GG R.HB004263099,3M,ATA - CART UNI,26.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,49.98,-0.459983993597439,Informe Aqui,0,53.98,566.79,AA,-,A,A,A,AA,OK,399,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0.0,0,0.0,1,SIM,0.0,0,1.0,0.0,0.0,0,0.0,2024-05-02 09:45:08,2.0,1,1.6444444444444446,SIM,0.0,2024-02-06,0,240,21.0,2024-04-04 00:00:00,315.0,0,24,0,24,12,LV MUITO ALTA,,,0.875,,NÃO,CASAED,12,3,,2024-05-06,2024-03-25,12.0,1.0,ISABELLE.PINHEIRO,SEM VISTA,,,,,,,2024-04-04,14.0,RECEBIDO,,,7891040178186,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.6,1.3333333333333333,2.0,2,,,
524224,,PROTETOR ANTI-IMPACTO REDONDO M R.HB004263040,3M,ATA - CART UNI,17.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,33.85,-0.4685376661742985,Informe Aqui,0,35.98,215.88,-,B,-,A,A,A,OK,1379,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0,0,0.0,2,1,2.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 10:21:18,2.0,3,2.1666666666666665,SIM,1.0,2024-04-25,0,0,12.0,2024-05-02 00:00:00,180.0,0,12,0,12,4,LV MUITO ALTA,,,1.0,,SIM,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-05-02,7.0,RECEBIDO,,,7891040178223,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.5,2.0,3.0,2,,,
524225,,PROTETOR ANTI-IMPACTO REDONDO P R.HB004263057,3M,ATA - CART UNI,17.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,33.85,-0.4685376661742985,Informe Aqui,0,35.98,125.92999999999999,-,-,-,A,A,B,OK,1175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,2,1,2.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 10:21:18,2.0,2,2.6666666666666665,NÃO,0.0,2024-04-25,0,96,7.0,2023-12-26 00:00:00,105.0,0,12,0,12,4.5,LV MUITO ALTA,,,0.5833333333333334,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2023-12-26,6.0,RECEBIDO,,,7891040178230,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.6666666666666665,0.0,0.0,2,,,
524226,,PROTETOR ANTI-IMPACTO REDONDO PP R.HB004263107,3M,ATA - CART UNI,17.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,33.85,-0.4685376661742985,Informe Aqui,0,35.98,143.92,B,A,-,A,A,B,OK,1152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0,0,0.0,2,1,2.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 10:21:18,2.0,1,1.2,SIM,1.0,2023-12-28,0,96,8.0,2024-02-03 00:00:00,120.0,0,12,0,12,6,LV MUITO ALTA,,,0.6666666666666666,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-02-03,6.0,RECEBIDO,,,7891040178216,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.4,1.0,0.0,2,,,
524213,,PROTETOR ANTI-RISCO QUADRADO PRETO G R.HB004262810,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,34.95,111.84,B,-,-,A,A,A,OK,885,1.0,3.0,11.0,7.0,3.0,4.0,5.0,6.0,3.0,0.0,0.0,5.0,0.0,2,1,2.0,1,1,1.0,2,1,2.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-24 15:35:30,5.0,4,4.933333333333334,SIM,5.0,2024-02-06,0,312,16.0,2024-01-31 00:00:00,96.0,0,20,0,20,4,LV MUITO ALTA,,,0.8,,NÃO,CASAED,12,3,,2024-05-06,2024-01-22,12.0,0.6666666666666667,ISABELLE.PINHEIRO,SEM VISTA,,,,,,,2024-01-31,13.0,RECEBIDO,,,7891040177929,0,,00:00:00,0,0,0,0,0,0,00:00:00,4.8,7.0,3.0,2,,,
524222,,PROTETOR ANTI-RISCO QUADRADO PRETO GG R.HB004262802,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,27.96,27.96,C,C,A,B,B,B,OK,1428,3.0,5.0,2.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,6.0,4.0,0.0,3,2,1.5,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-26 12:06:22,4.0,3,3.9814814814814814,SIM,60.0,2024-01-29,0,360,4.0,2023-12-18 00:00:00,30.0,0,24,0,24,6,LV MUITO ALTA,,,0.16666666666666666,,NÃO,CASAED,12,3,,2024-03-25,2024-03-25,20.0,0.19999999999999996,ISABELLE.PINHEIRO,SEM VISTA,,,,,,,2023-12-18,10.0,RECEBIDO,,,7891040178001,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.4444444444444446,3.5,5.0,2,,,
524214,,PROTETOR ANTI-RISCO QUADRADO PRETO M R.HB004262836,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,13.98,160.77,C,A,AA,C,C,A,POT A,1070,1.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 16:22:23,2.0,4,3.074074074074074,SIM,104.0,2024-04-25,0,144,23.0,2024-03-28 00:00:00,345.0,0,26,0,26,6.5,LV MUITO ALTA,,,0.8846153846153846,,NÃO,CASAED,12,3,,2024-04-15,2024-03-25,26.0,0.0,ISABELLE.PINHEIRO,SEM VISTA,,,,,,,2024-03-28,15.0,RECEBIDO,,,7891040177967,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.888888888888889,3.3333333333333335,2.0,2,,,
524217,,PROTETOR ANTI-RISCO REDONDO PRETO G R.HB004262869,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,0.0,125.82000000000001,-,C,C,-,-,B,OK,1579,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-03-08 15:31:47,0.0,3,1.8333333333333333,SIM,33.0,2024-04-25,0,0,18.0,2024-01-08 00:00:00,540.0,0,20,0,20,6.666666666666667,LV MUITO ALTA,,,0.9,,NÃO,CASAED,12,3,,,,,,,2024-05-03 00:00:00,AUDITORIAS,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,,,,,2024-01-08,11.0,RECEBIDO,,,7891040177905,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.5,2.0,2.0,2,,,
524216,,PROTETOR ANTI-RISCO REDONDO PRETO GG R.HB004262851,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,13.98,62.910000000000004,-,C,C,C,C,C,OK,1617,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-15 09:59:05,2.0,2,2.0,NÃO,45.0,2024-02-06,0,0,9.0,2024-01-09 00:00:00,135.0,0,15,0,15,7.5,LV MUITO ALTA,,,0.6,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-01-09,7.0,RECEBIDO,,,7891040177981,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.0,2.0,2.0,2,,,
524220,,PROTETOR ANTI-RISCO REDONDO PRETO M R.HB004262877,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,20.97,48.93,C,-,B,C,C,A,POT A,896,1.0,3.0,6.0,10.0,3.0,4.0,4.0,4.0,2.0,0.0,3.0,3.0,0.0,0,0,0.0,2,1,2.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-26 12:06:22,3.0,5,4.414141414141414,SIM,58.0,2024-02-06,0,240,7.0,2023-11-30 00:00:00,70.0,0,18,0,18,3.6,LV MUITO ALTA,,,0.3888888888888889,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2023-11-30,10.0,RECEBIDO,,,7891040177943,0,,00:00:00,0,0,0,0,0,0,00:00:00,3.909090909090909,6.333333333333333,3.0,2,,,
524221,,PROTETOR ANTI-RISCO REDONDO PRETO P R.HB004262885,3M,ATA - CART UNI,6.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.4577191621411947,Informe Aqui,0,0.0,76.89,C,-,-,-,-,B,OK,1481,3.0,4.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-01-31 10:22:04,0.0,2,3.6666666666666665,SIM,28.0,2024-04-25,0,120,11.0,2023-11-13 00:00:00,330.0,0,15,0,15,4.090909090909091,LV MUITO ALTA,,,0.7333333333333333,,NÃO,CASAED,12,3,,,,,,,2024-05-03 00:00:00,AUDITORIAS,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,,,,,2023-11-13,8.0,RECEBIDO,2024-05-03,4.0,7891040178025,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.6666666666666665,4.333333333333333,4.0,2,,,
524902,,PROTETOR FELTRO BRANCO QUADRADO G R.HB004262588,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,5.99,107.82000000000001,C,C,C,C,C,B,OK,1756,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-08 17:51:50,1.0,2,1.6666666666666665,SIM,122.0,2024-04-24,0,120,18.0,2022-12-19 00:00:00,540.0,0,20,0,20,10,LV MUITO ALTA,,,0.9,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2022-12-19,24.0,RECEBIDO,,,7891040177790,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.3333333333333333,2.0,0.0,2,,,
524205,,PROTETOR FELTRO BRANCO QUADRADO GG R.HB004262448,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,0.0,59.900000000000006,C,-,-,-,-,C,OK,2386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-01-11 12:19:45,0.0,1,1.0,SIM,0.0,2023-03-01,0,0,10.0,2022-08-26 00:00:00,300.0,0,14,0,14,14,LV MUITO ALTA,,,0.7142857142857143,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2022-08-26,8.0,RECEBIDO,,,7891040177837,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.0,1.0,0.0,2,,,
524906,,PROTETOR FELTRO BRANCO QUADRADO M R.HB004262596,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,5.99,65.89,-,-,C,C,C,B,OK,1399,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0,0.0,-1,SIM,0.0,0,0.0,0.0,0.0,0,0.0,2024-04-24 18:04:46,1.0,1,1.6666666666666665,NÃO,22.0,2024-02-06,0,48,11.0,2024-04-01 00:00:00,330.0,0,12,0,12,7.200000000000001,LV MUITO ALTA,,,0.9166666666666666,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2024-04-01,6.0,RECEBIDO,,,7891040177806,0,,00:00:00,0,0,0,0,0,0,00:00:00,1.3333333333333333,2.0,0.0,2,,,
524206,,PROTETOR FELTRO BRANCO REDONDO G R.HB004262620,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,11.98,35.94,B,A,-,-,C,C,OK,1906,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,2.0,0.0,0,0.0,3,SIM,0.0,0,0.0,2.0,0.0,0,0.0,2024-05-03 14:15:57,2.0,3,3.0,SIM,19.0,2024-04-24,0,72,6.0,2024-01-19 00:00:00,90.0,0,12,0,12,4,LV MUITO ALTA,,,0.5,,NÃO,CASAED,12,3,,,,,,,2024-05-03 00:00:00,AUDITORIAS,5. ESTOQUE ERRADO: REALIZAR INVENTÁRIO,8907246.0,6.0,2024-05-04,G,2024-01-19,7.0,3,,,7891040177776,9402594,P ,00:00:00,0,0,0,0,0,0,00:00:00,3.0,0.0,0.0,2,,,
524207,,PROTETOR FELTRO BRANCO REDONDO M R.HB00426263,3M,ATA - CART UNI,5.99,24,0,,SIM,JOAO SALAZAR   ,NÃO,NÃO,CASA E DECORAÇÃO,ORGANIZAÇÃO,PROTETORES                         ,SIMPLES,,,,SIM,2024-03-21 00:00:00,2024-03-21,12.89,-0.5352986811481768,Informe Aqui,0,0.0,0.0,C,-,-,-,-,C,OK,2945,1.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,-,NÃO,0.0,0,0.0,0.0,0.0,0,0.0,2024-01-08 10:09:38,0.0,2,2.6666666666666665,SIM,0.0,2023-04-20,0,0,0.0,2022-05-12 00:00:00,0.0,0,20,0,20,7.5,LV MUITO ALTA,,,0.0,,NÃO,CASAED,12,3,,,,,,,SEM VISTA,,,,,,,2022-05-12,24.0,RECEBIDO,,,7891040177783,0,,00:00:00,0,0,0,0,0,0,00:00:00,2.3333333333333335,2.6666666666666665,3.0,2,,,
